word,review_flag,candidate_source,df_total,neg_count,neu_count,pos_count,pmi_neg,pmi_neu,pmi_pos,delta_pmi_pos_minus_neg,fisher_odds_ratio,fisher_p_value,bootstrap_ci_low,bootstrap_ci_high,bootstrap_ci_excludes_zero,direction,direction_stability,dominant_share,wilson_lower,wilson_upper,score_minus9_to9,bh_adjusted_p_value,survives_fdr,statistical_keep,statistical_reject_reasons
yose,,deterministic,10,4,0,6,-0.18211128121783915,-1.933983745625877,0.8985870721690858,1.080698353386925,2.199425287356322,0.33383349494127507,-0.7677945317992294,3.4523444775016134,False,POS,0.8925,0.6,0.31267376973365824,0.8318196702937638,2,0.7918060784536776,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
cde,,deterministic,32,14,4,14,-0.12410567778227488,-0.3941091344332577,0.4260779589058714,0.5501836366881463,1.4669485011529593,0.33794769538412966,-0.5794513040767537,1.62949531233037,False,POS,0.8415,0.4375,0.2816533111504036,0.6067440886314801,0,0.7975565611065459,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
pana,,deterministic,19,13,1,5,0.509766423419828,-1.242106040988208,-0.23550582341819748,-0.7452722468380255,0.5624134578558171,0.3401871861827491,-2.5528081088546632,0.5768676195883574,False,NEG,0.8665,0.6842105263157895,0.46010407675327475,0.8463562091220773,-4,0.798847521782376,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
yavo,,deterministic,49,29,6,14,0.29356756940083883,-0.47058322478563497,-0.18091084814528458,-0.4744784175461234,0.7053990299239312,0.3502093071282569,-1.481792224604421,0.4038376379997577,False,NEG,0.8485,0.5918367346938775,0.4524731939184714,0.7178476147961312,-3,0.8141290870048113,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
zvekuti,,deterministic,39,15,9,15,-0.3093032976716197,0.40248044241936576,0.24088033901652572,0.5501836366881454,1.467128027681661,0.3518693511630964,-0.5932092475827158,1.6274639928886132,False,POS,0.8365,0.38461538461538464,0.24891373465561348,0.5410093854307493,0,0.8141290870048113,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
yakanaka,,deterministic,19,9,0,10,0.002806434699945015,-2.827068541709366,0.697379980723265,0.69457354602332,1.6295727807623432,0.3504626332600739,-0.5790544489018252,2.126200187747665,False,POS,0.8535,0.5263157894736842,0.3170780924511316,0.7267019483882042,0,0.8141290870048113,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
sorobhi,,deterministic,37,17,4,16,-0.059254533432306467,-0.6005600119006846,0.40604020566932597,0.46529473910163244,1.380633484162896,0.3774080715830441,-0.4639798781491746,1.4774338531458593,False,POS,0.8305,0.43243243243243246,0.28671719277157315,0.5908581890983192,0,0.8373225131155245,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
akati,,deterministic,29,15,8,6,0.11183440114364096,0.6631534690413803,-0.5917385544139968,-0.7035729555576378,0.5848275862068966,0.3736591567032105,-2.277878940278978,0.5105088573221683,False,NEG,0.8795,0.5172413793103449,0.34431021881994717,0.6861390984731652,-3,0.8373225131155245,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
munenge,,deterministic,17,9,5,3,0.15892563661722647,0.7884822788452137,-0.7314633180806087,-0.8903889546978352,0.48756218905472637,0.38140750067762236,-3.5451233872579437,0.5747683284835385,False,NEG,0.863,0.5294117647058824,0.30963235060004424,0.7383489355759056,-3,0.8373225131155245,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
anogara,,deterministic,16,9,4,3,0.24381453420373944,0.5838645592367424,-0.6465744204940957,-0.8903889546978352,0.48756218905472637,0.38140750067762236,-3.523676258830235,0.5585376903426236,False,NEG,0.875,0.5625,0.331785563988119,0.7690134759450765,-3,0.8373225131155245,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
nashadaya,,deterministic,15,9,3,3,0.3340123431753188,0.31149228882361335,-0.5563766115225164,-0.8903889546978352,0.48756218905472637,0.38140750067762236,-3.5642286293957635,0.743193298374907,False,NEG,0.866,0.6,0.357468301206246,0.8017550385865841,-4,0.8373225131155245,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vachiri,,deterministic,15,5,4,6,-0.45448355163097,0.6740623682083218,0.33670818456097074,0.7911917361919407,1.7590804597701148,0.37044551916528934,-1.0281460310533987,2.6019091760246247,False,POS,0.8395,0.4,0.1982449614134158,0.6425316987937539,1,0.8373225131155245,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vachiti,,deterministic,15,9,3,3,0.3340123431753188,0.31149228882361335,-0.5563766115225164,-0.8903889546978352,0.48756218905472637,0.38140750067762236,-3.723980475761887,0.5765381726522933,False,NEG,0.875,0.6,0.357468301206246,0.8017550385865841,-4,0.8373225131155245,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
anonzi,,deterministic,13,9,1,3,0.5333211513987255,-0.7115913242894276,-0.3570678032991097,-0.8903889546978352,0.48756218905472637,0.38140750067762236,-3.6950855649144843,0.5922692877758148,False,NEG,0.8735,0.6923076923076923,0.42369343180549035,0.8731929634428948,-4,0.8373225131155245,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ati,,rag_recovered,13,9,1,3,0.5333211513987255,-0.7115913242894276,-0.3570678032991097,-0.8903889546978352,0.48756218905472637,0.38140750067762236,-3.6548100911049133,0.7290734381742912,False,NEG,0.865,0.6923076923076923,0.42369343180549035,0.8731929634428948,-4,0.8373225131155245,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kuseri,,deterministic,12,5,1,6,-0.14414343101882032,-0.6005600119006846,0.6470483051731204,0.7911917361919407,1.7590804597701148,0.37044551916528934,-0.875194038241824,2.6980046436140768,False,POS,0.8525,0.5,0.2537815976337061,0.7462184023662939,1,0.8373225131155245,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kwe,,deterministic,12,5,1,6,-0.14414343101882032,-0.6005600119006846,0.6470483051731204,0.7911917361919407,1.7590804597701148,0.37044551916528934,-1.0008004795600833,2.6986575313354426,False,POS,0.82,0.5,0.2537815976337061,0.7462184023662939,1,0.8373225131155245,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
hako,,deterministic,56,27,5,24,0.0014618912280797147,-0.9024136666250069,0.3849956585067744,0.3835337672786947,1.3045267489711934,0.39078382725713423,-0.4606485760929423,1.1416952549699901,False,POS,0.8135,0.42857142857142855,0.3076896268393824,0.5586237926918696,0,0.8461007636026026,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kuma,,deterministic,42,18,7,17,-0.159656430390144,-0.044166663376299375,0.31035685761401854,0.47001328800416253,1.3855970244966012,0.3888024182051407,-0.4370470010085318,1.419346497072787,False,POS,0.8475,0.40476190476190477,0.27042861147481323,0.5550568724996064,0,0.8461007636026026,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kwake,,deterministic,23,11,1,11,0.009254244497983066,-1.511292673803597,0.5594378811861294,0.5501836366881463,1.4664107485604607,0.3901880207197328,-0.7002037444972193,1.8833056524310379,False,POS,0.831,0.4782608695652174,0.29237157416646653,0.6703726266357259,0,0.8461007636026026,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
amana,,deterministic,37,16,14,7,-0.14414343101881943,1.0874959817845742,-0.7314633180806087,-0.5873198870617893,0.6397326561901111,0.3976285355617117,-2.1470334336026435,0.5644668417971112,False,NEG,0.8425,0.43243243243243246,0.28671719277157315,0.5908581890983192,-2,0.8542568170369106,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
angu,,deterministic,15,6,2,7,-0.21347545212717378,-0.17393453834662864,0.5431590620283977,0.7566345141555715,1.710425450364124,0.3999804164516043,-0.8035167795119813,2.4183455195333083,False,POS,0.842,0.4666666666666667,0.24809535365737387,0.698830199745016,1,0.8542568170369106,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
tinoda,,deterministic,14,6,1,7,-0.11726013686787162,-0.8146848172535321,0.6393743772876999,0.7566345141555715,1.710425450364124,0.3999804164516043,-0.9105526874019352,2.470142237815184,False,POS,0.854,0.5,0.26799202452413634,0.7320079754758637,1,0.8542568170369106,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
musi,,deterministic,40,20,2,18,0.05798314185206621,-1.559588230844379,0.46006813955107795,0.40208499769901174,1.3202078521939953,0.4107119464898514,-0.49544038366522897,1.311836259433484,False,POS,0.8125,0.45,0.3070530781090492,0.6017090820106794,0,0.8732253997441884,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kupi,,deterministic,33,18,7,8,0.18364531528978478,0.2991350823036294,-0.38816157240067906,-0.5718068876904638,0.6497955010224948,0.42388240647745246,-1.9979779057998115,0.5068586985979694,False,NEG,0.8505,0.5454545454545454,0.37985938536217456,0.7015706148612388,-3,0.8876804155528386,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
venyu,,deterministic,31,17,6,8,0.1922842335636581,0.18149347179405861,-0.2993523054428229,-0.49163653900648097,0.6881992060627932,0.4218223678009898,-1.9382496182934805,0.591353213052077,False,NEG,0.808,0.5483870967741935,0.37772167637354503,0.7083826401947998,-3,0.8876804155528386,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kut,,deterministic,28,18,2,8,0.41684449158281645,-1.052628242124495,-0.1549623961076474,-0.5718068876904638,0.6497955010224948,0.42388240647745246,-2.0499162550307073,0.51504757413912,False,NEG,0.8515,0.6428571428571429,0.4583030651442781,0.7929417049226233,-3,0.8876804155528386,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
iya,,deterministic,15,10,1,4,0.4784022525104934,-0.9109001325128343,-0.19380653213780974,-0.6722087846483031,0.585145482388974,0.4250334193113168,-2.612106611365608,0.7459161942777169,False,NEG,0.8325,0.6666666666666666,0.41713547738519774,0.8482367556028526,-4,0.8876804155528386,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
wani,,deterministic,54,27,13,14,0.05345652886634067,0.445036854539425,-0.3197385528426011,-0.3731950817089418,0.7580493637372961,0.4297583889185571,-1.394613060229441,0.5221524665990791,False,NEG,0.8055,0.5,0.3711458304022563,0.6288541695977437,-2,0.8912884794696674,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kubasa,,deterministic,15,7,0,8,-0.007024574659748595,-2.495862633233992,0.723731307670219,0.7307558823299676,1.6757230499561788,0.43053765533704275,-0.8899348286047108,2.312715514911213,False,POS,0.8375,0.5333333333333333,0.30116980025498397,0.7519046463426261,1,0.8912884794696674,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
muzimbabwe,,deterministic,67,33,6,28,0.029554733525548826,-0.9180422017568564,0.34653919392066346,0.31698446039511463,1.2451875790361107,0.4325348655056207,-0.4324526312054881,1.0804847902260355,False,POS,0.8005,0.417910447761194,0.30742300955672297,0.5373006849702071,-1,0.8915129105618033,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kwese,,deterministic,18,8,2,8,-0.0817093842600034,-0.42919159358870473,0.4684742524281429,0.5501836366881463,1.4658742331288344,0.45510238231270056,-0.9187611941334309,1.9650946046069995,False,POS,0.783,0.4444444444444444,0.24559518127005633,0.6628358435795723,0,0.9219241392772304,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
pese,,deterministic,17,8,1,8,-0.0015390355760196428,-1.0859868390709266,0.5486446011121267,0.5501836366881463,1.4658742331288344,0.45510238231270056,-0.9530703158153485,2.0042897468727827,False,POS,0.7825,0.47058823529411764,0.26165106442409436,0.6903676493999558,0,0.9219241392772304,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mati,,deterministic,12,3,5,4,-0.796220127598513,1.2739091060154557,0.11653358847433992,0.9127537160728529,1.9540581929555896,0.45203060289109787,-1.3528794955113066,3.732561030930443,False,POS,0.819,0.3333333333333333,0.13812009109121315,0.6093779111272004,1,0.9219241392772304,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mufunge,,deterministic,10,3,3,4,-0.5446813606025476,0.8733711764317285,0.36807235547030537,0.9127537160728529,1.9540581929555896,0.45203060289109787,-1.3255512643863834,3.3913637007878776,False,POS,0.826,0.4,0.16818032970623614,0.6873262302663417,1,0.9219241392772304,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vakuru,,deterministic,36,20,6,10,0.2080085858566738,-0.031051163586042207,-0.20704235929450387,-0.4150509451511777,0.7311972371450499,0.46150592087275244,-1.6053081484525702,0.5810677799207538,False,NEG,0.7895,0.5555555555555556,0.395810617556973,0.7045873125991978,-2,0.9269395517103795,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
asiri,,deterministic,17,12,0,5,0.5548543129483647,-2.6709493397920845,-0.07938662150091602,-0.6342409344492808,0.6094408272692455,0.4607800054253711,-2.420417372056784,0.6919864780831385,False,NEG,0.832,0.7058823529411765,0.4686688993346016,0.8672001038970478,-4,0.9269395517103795,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
pane,,rag_recovered,184,81,41,62,-0.13846771171071115,0.30589610243941134,0.028772055408444075,0.16723976711915522,1.1238725021027292,0.49228036584462154,-0.31604186522269107,0.6216213042882752,False,POS,0.761,0.33695652173913043,0.2726143245021751,0.4079673725486683,-1,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
futi,suspected_non_content_seed,deterministic,117,62,18,37,0.12954847821569526,-0.20872990378316647,-0.05723347926236588,-0.18678195747806114,0.8721372374888992,0.537652378379815,-0.7930722109449532,0.3818888109295632,False,NEG,0.7195,0.5299145299145299,0.4399704900134548,0.6179566491349288,-2,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
apo,,rag_recovered,82,37,15,30,-0.09722238363132707,0.046207773293942545,0.1548799001238237,0.25210228375515076,1.1895654355051106,0.5321872902797073,-0.48107602100911573,0.9612487322393165,False,POS,0.7695,0.36585365853658536,0.2697862503419967,0.47392733162364004,-1,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kuna,,deterministic,57,33,6,18,0.2608802796320049,-0.6867166556504003,-0.04557190850867254,-0.30645218814067743,0.7973965987822801,0.4770396949026309,-1.1996142320260903,0.4926080823366171,False,NEG,0.784,0.5789473684210527,0.44980141395599427,0.6981240331724827,-2,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
magetsi,,deterministic,39,23,4,12,0.2910892436191421,-0.6755220695819064,-0.06945978159562483,-0.36054902521476695,0.7629733520336606,0.49403689712055066,-1.450939294376865,0.5941460210404228,False,NEG,0.768,0.5897435897435898,0.43418622882896973,0.7292068999927483,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ndimi,,deterministic,38,23,3,12,0.3280834511013433,-1.0010979414844137,-0.032465574113423656,-0.36054902521476695,0.7629733520336606,0.49403689712055066,-1.427811151309874,0.5739638823800797,False,NEG,0.7575,0.6052631578947368,0.4471786799604255,0.744019242518399,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
zvavo,,deterministic,32,13,7,12,-0.22719917074637763,0.342856459732948,0.2119531535530239,0.43915232429940154,1.3534207727756116,0.5412781731389578,-0.7655184055129985,1.5892189248182107,False,POS,0.7765,0.375,0.22933887309454212,0.5474559264692255,0,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mamwe,,deterministic,30,16,6,8,0.1539379219141752,0.2280360577310887,-0.2528097195057928,-0.406747641419968,0.7314033742331288,0.5370263268465841,-1.8765391430284706,0.7027145652535302,False,NEG,0.766,0.5333333333333333,0.36142299619873297,0.6976761109230025,-2,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
madzimai,,deterministic,27,11,6,10,-0.21751661734903927,0.37741368176931545,0.20142248606085378,0.41893910340989304,1.332589129979767,0.5130281522652825,-0.9354680731817907,1.6232619739837995,False,POS,0.757,0.37037037037037035,0.21532512960965597,0.5577076558789761,0,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
enyu,,deterministic,25,15,3,7,0.32205210853398825,-0.4067367427610069,-0.17506996955622256,-0.4971220780902108,0.6825603679570716,0.5158735102448968,-1.938849948516837,0.6617964045741822,False,NEG,0.792,0.6,0.40739457358967,0.7659669762225203,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mabasa,,deterministic,25,16,1,8,0.4122499175055667,-1.6291291640974546,0.005502276085598723,-0.406747641419968,0.7314033742331288,0.5370263268465841,-1.8351172989572364,0.6855846011859317,False,NEG,0.7735,0.64,0.44518497748164865,0.7975211922554178,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
mumba,,deterministic,25,16,1,8,0.4122499175055667,-1.6291291640974546,0.005502276085598723,-0.406747641419968,0.7314033742331288,0.5370263268465841,-1.8086456676636502,0.726821540492291,False,NEG,0.764,0.64,0.44518497748164865,0.7975211922554178,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vevanhu,,deterministic,24,15,2,7,0.3797676063902742,-0.834448072074963,-0.11735447169993662,-0.4971220780902108,0.6825603679570716,0.5158735102448968,-2.0429610808456595,0.6374280859391855,False,NEG,0.8075,0.625,0.42709962442674276,0.7884063244045122,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kwako,,deterministic,23,13,4,6,0.24057979060443913,0.07366982691755908,-0.26368435672979196,-0.5042641473342311,0.6751547303271441,0.4900212969736906,-2.0808311379228406,0.7525946690423625,False,NEG,0.7825,0.5652173913043478,0.3681137508501646,0.743653646743258,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
siyai,,deterministic,23,13,4,6,0.24057979060443913,0.07366982691755908,-0.26368435672979196,-0.5042641473342311,0.6751547303271441,0.4900212969736906,-2.172038021154314,0.754213316463259,False,NEG,0.791,0.5652173913043478,0.3681137508501646,0.743653646743258,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
aiwa,,deterministic,21,10,1,10,0.006333808195270407,-1.3829685768280573,0.5565174448834158,0.5501836366881454,1.4662317728319263,0.4947515485171948,-0.773971547972195,1.9036456214666597,False,POS,0.798,0.47619047619047616,0.2834400610153417,0.6763046541715557,0,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
izvozvo,,deterministic,20,13,1,6,0.43761663766399295,-1.3142558267440432,-0.06664750967023814,-0.5042641473342311,0.6751547303271441,0.4900212969736906,-2.1341180497671437,0.7796518996041676,False,NEG,0.784,0.65,0.43285427668523624,0.818808175898918,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kungoti,,deterministic,20,13,1,6,0.43761663766399295,-1.3142558267440432,-0.06664750967023814,-0.5042641473342311,0.6751547303271441,0.4900212969736906,-2.1381143041871025,0.7555848537971414,False,NEG,0.7875,0.65,0.43285427668523624,0.818808175898918,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
chirungu,,deterministic,14,5,4,5,-0.3582682363716678,0.7702776834676239,0.19191540031647847,0.5501836366881463,1.4653389505936423,0.5393330955847788,-1.5250448563561159,2.3500430662629053,False,POS,0.7365,0.35714285714285715,0.1634473175355414,0.612355768960926,0,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
nyangwe,,deterministic,14,5,4,5,-0.3582682363716678,0.7702776834676239,0.19191540031647847,0.5501836366881463,1.4653389505936423,0.5393330955847788,-1.4342322884368142,2.6113488907053113,False,POS,0.7285,0.35714285714285715,0.1634473175355414,0.612355768960926,0,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
muchiti,,deterministic,13,8,2,3,0.3728564792054794,0.025374269876778044,-0.3570678032991097,-0.7299242825045891,0.5486509758897818,0.5418383227928741,-3.3985606144422476,0.8781907182541365,False,NEG,0.822,0.6153846153846154,0.355228915126657,0.8229029220223743,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
nei,,rag_recovered,13,8,2,3,0.3728564792054794,0.025374269876778044,-0.3570678032991097,-0.7299242825045891,0.5486509758897818,0.5418383227928741,-3.5280341981048373,0.8756471831047712,False,NEG,0.811,0.6153846153846154,0.355228915126657,0.8229029220223743,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vangani,,deterministic,13,6,5,2,-0.014166643903767095,1.1628777936267127,-0.8424946304693517,-0.8283279865655846,0.48775822494261667,0.48590652933261913,-3.5376421660594723,1.0394457511227417,False,NEG,0.8225,0.46153846153846156,0.23206067809538303,0.7085620428549398,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
anoziva,,deterministic,12,5,2,5,-0.14414343101882032,0.13640558226552102,0.40604020566932597,0.5501836366881463,1.4653389505936423,0.5393330955847788,-1.5288787712348921,2.4776752946838365,False,POS,0.727,0.4166666666666667,0.19326031365875665,0.6804886874504503,0,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
inoda,,deterministic,12,8,1,3,0.48388779159422235,-0.6005600119006846,-0.24603649091036672,-0.7299242825045891,0.5486509758897818,0.5418383227928741,-3.5625171150720725,0.945979315370515,False,NEG,0.8185,0.6666666666666666,0.39062208887279953,0.8618799089087867,-4,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kudii,,deterministic,12,6,4,2,0.09686466848497588,0.9844024888204714,-0.7314633180806087,-0.8283279865655846,0.48775822494261667,0.48590652933261913,-3.5686157261772773,1.035566774207328,False,NEG,0.8,0.5,0.2537815976337061,0.7462184023662939,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
ndogara,,deterministic,12,4,3,5,-0.4336500482138046,0.621832409435763,0.40604020566932597,0.8396902538831306,1.8321524320183837,0.4995305457547021,-1.2811366027430955,3.0124519621565646,False,POS,0.8225,0.4166666666666667,0.19326031365875665,0.6804886874504503,1,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
vadiki,,deterministic,12,6,4,2,0.09686466848497588,0.9844024888204714,-0.7314633180806087,-0.8283279865655846,0.48775822494261667,0.48590652933261913,-3.5253954296389103,1.0829135274539137,False,NEG,0.8105,0.5,0.2537815976337061,0.7462184023662939,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
chaiwo,,deterministic,11,8,0,3,0.6041820253119337,-2.065228278904131,-0.12574225719265542,-0.7299242825045891,0.5486509758897818,0.5418383227928741,-3.4634759082162274,0.8906315677713463,False,NEG,0.824,0.7272727272727273,0.43435469882387084,0.902539407099751,-4,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
dzimba,,deterministic,11,5,1,5,-0.023849197301109015,-0.48026577818297334,0.5263344393870373,0.5501836366881463,1.4653389505936423,0.5393330955847788,-1.3627529964609533,2.469170939250796,False,POS,0.745,0.45454545454545453,0.21271271622459764,0.719908462590678,0,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
hatidi,,deterministic,11,6,3,2,0.2171589022026872,0.7421266431534743,-0.6111690843628974,-0.8283279865655846,0.48775822494261667,0.48590652933261913,-3.6361527039124595,1.1492203568371733,False,NEG,0.8055,0.5454545454545454,0.280091537409322,0.7872872837754024,-3,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
iih,,deterministic,11,5,1,5,-0.023849197301109015,-0.48026577818297334,0.5263344393870373,0.5501836366881463,1.4653389505936423,0.5393330955847788,-1.5075781442386043,2.4561795925126475,False,POS,0.7435,0.45454545454545453,0.21271271622459764,0.719908462590678,0,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
iroro,,deterministic,11,4,2,5,-0.3133558144960933,0.2566998159832323,0.5263344393870373,0.8396902538831306,1.8321524320183837,0.4995305457547021,-1.1549556146608773,2.8778577606867737,False,POS,0.8085,0.45454545454545453,0.21271271622459764,0.719908462590678,1,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
uchiri,,deterministic,11,5,1,5,-0.023849197301109015,-0.48026577818297334,0.5263344393870373,0.5501836366881463,1.4653389505936423,0.5393330955847788,-1.3299446398733454,2.4796522542671675,False,POS,0.7565,0.45454545454545453,0.21271271622459764,0.719908462590678,0,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
dhiri,,deterministic,10,5,0,5,0.10739533597714512,-1.933983745625877,0.6575789726652914,0.5501836366881463,1.4653389505936423,0.5393330955847788,-1.3528649450704633,2.663064526464822,False,POS,0.721,0.5,0.236593090512564,0.7634069094874361,0,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
dzavo,,deterministic,10,6,2,2,0.3484034354809413,0.38794434926148647,-0.47992455108464327,-0.8283279865655846,0.48775822494261667,0.48590652933261913,-3.5615758374304267,1.0483614823308425,False,NEG,0.8125,0.6,0.31267376973365824,0.8318196702937638,-4,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
garai,,deterministic,10,5,0,5,0.10739533597714512,-1.933983745625877,0.6575789726652914,0.5501836366881463,1.4653389505936423,0.5393330955847788,-1.3312647110730567,2.338137730805764,False,POS,0.74,0.5,0.236593090512564,0.7634069094874361,0,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
kusina,,deterministic,10,6,2,2,0.3484034354809413,0.38794434926148647,-0.47992455108464327,-0.8283279865655846,0.48775822494261667,0.48590652933261913,-3.513850535478812,1.0737861774651825,False,NEG,0.8065,0.6,0.31267376973365824,0.8318196702937638,-4,0.9299915940299512,False,False,fails_bh_fdr;bootstrap_ci_includes_zero;wilson_lower_not_above_threshold
